CustomerID,AnnualIncome,Industry
6436,45600,HealthCare
6437,60000,Banking and Finance
6438,33000,Food and Beverages
6439,135000,Design
6440,201280,Manufacturing
6441,60000,Manufacturing
6442,60000,Manufacturing
6443,42000,Information Technology
6444,52160,Transport
6445,80600,Manufacturing
6446,56800,Property
6447,58000,Media
6448,46080,Food and Beverages
6449,42000,Information Technology
6450,45800,Design
6451,51000,Security
6452,41280,Transport
6453,53040,Transport
6454,150000,Energy and Utility
6455,56400,Information Technology
6456,57040,Information Technology
6457,73000,Property
6458,47520,Transport
6459,46080,Information Technology
6460,78000,HealthCare
6461,42000,Food and Beverages
6462,90000,Investment
6463,76000,Transport
6464,81000,Accounting
6465,42000,Security
6466,50000,Diversified
6467,81000,Retail
6468,105000,Logistics
6469,85000,Investment
6470,129500,Manufacturing
6471,75000,HealthCare
6472,51000,Communications
6473,50000,Communications
6474,61000,Banking and Finance
6475,47600,Transport
6476,53000,Manufacturing
6477,63000,HealthCare
6478,47000,Manufacturing
6479,49000,Banking and Finance
6480,53680,Transport
6481,44560,Transport
6482,59000,Retail
6483,42000,Investment
6484,42000,Design
6485,73000,Transport
6486,59632,Manufacturing
6487,48000,Investment
6488,59800,Communications
6489,59280,Information Technology
6490,53000,Energy and Utility
6491,81000,HealthCare
6492,42000,Banking and Finance
6493,249600,Communications
6494,46100,Investment
6495,43000,Property
6496,50000,Retail
6497,83000,Investment
6498,67000,Communications
6499,54000,Retail
6500,65000,Information Technology
6501,78000,Property
6502,42000,Manufacturing
6503,103200,Consulting
6504,50640,Information Technology
6505,53000,Electronics
6506,51000,Transport
6507,81320,Transport
6508,58100,Investment
6509,199000,Investment
6510,73800,HealthCare
6511,97000,Investment
6512,58000,Information Technology
6513,43440,Manufacturing
6514,104600,Property
6515,52320,Communications
6516,56000,HealthCare
6517,48120,Information Technology
6518,60000,Consulting
6519,52000,Transport
6520,80600,Manufacturing
6521,77000,Investment
6522,56440,Information Technology
6523,68000,Transport
6524,35000,Food and Beverages
6525,47000,HealthCare
6526,250000,Electronics
6527,32666,Banking and Finance
6528,55000,Communications
6529,57000,Property
6530,55000,Manufacturing
6531,31899,Communications
6532,102300,HealthCare
6533,44000,Security
6534,45000,Diversified
6535,81000,Transport
6536,58000,Agribusiness
6537,59000,Information Technology
6538,139700,Communications
6539,69100,Energy and Utility
6540,73000,Media
6541,49600,Communications
6542,30596,Manufacturing
6543,50000,Security
6544,31200,Hospitality
6545,52000,Manufacturing
6546,28656,Accounting
6547,58000,Marine
6548,47600,Security
6549,53000,Manufacturing
6550,29600,Communications
6551,54000,Government
6552,48000,Design
6553,35000,Logistics
6554,55000,Manufacturing
6555,53000,Electronics
6556,79000,Transport
6557,79500,HealthCare
6558,50960,HealthCare
6559,48600,Data Storage
6560,43000,Security
6561,56520,Information Technology
6562,73590,Transport
6563,83000,Property
6564,73000,Manufacturing
6565,105000,Energy and Utility
6566,35800,Manufacturing
6567,79560,Entertainment
6568,69880,Service
6569,48000,Diversified
6570,78000,Transport
6571,75000,Communications
6572,81000,Transport
6573,107600,Security
6574,92000,Electronics
6575,58000,Information Technology
6576,52100,Media
6577,76000,Accounting
6578,199000,Information Technology
6579,41400,HealthCare
6580,52000,Communications
6581,52300,HealthCare
6582,212000,Electronics
6583,83000,Marine
6584,52000,Investment
6585,58800,Retail
6586,74080,Manufacturing
6587,72000,Energy and Utility
6588,79000,Investment
6589,78000,Transport
6590,42000,Transport
6591,51000,Education
6592,42000,Education
6593,75923,Transport
6594,41000,Retail
6595,55000,Information Technology
6596,47040,Security
6597,43500,Diversified
6598,81900,Transport
6599,42000,Investment
6600,52000,Transport
6601,73920,Information Technology
6602,59680,Transport
6603,50000,Communications
6604,104400,HealthCare
6605,123749,Manufacturing
6606,150000,Property
6607,82900,Property
6608,78000,Communications
6609,42000,Communications
6610,52000,Design
6611,150000,Manufacturing
6612,201000,Transport
6613,42480,Energy and Utility
6614,42000,Investment
6615,32496,Media
6616,42000,Transport
6617,52300,Retail
6618,46100,Food and Beverages
6619,217000,Investment
6620,89000,Manufacturing
6621,33641,Agribusiness
6622,75000,Communications
6623,42000,Information Technology
6624,42100,Manufacturing
6625,73000,Media
6626,139600,Transport
6627,37200,Logistics
6628,75000,Banking and Finance
6629,75000,Marine
6630,84000,Investment
6631,67000,Transport
6632,77000,Transport
6633,60000,Property
6634,73200,Transport
6635,39880,Transport
6636,58100,Government
6637,33000,Diversified
6638,78000,Property
6639,70000,Information Technology
6640,49600,Diversified
6641,250000,Manufacturing
6642,57900,Retail
6643,130000,Transport
6644,47100,Transport
6645,63000,Government
6646,63000,Communications
6647,178500,Energy and Utility
6648,78000,Marine
6649,97000,Investment
6650,150000,Data Storage
6651,201600,Accounting
6652,54000,Diversified
6653,42000,Design
6654,59000,Investment
6655,79800,Food and Beverages
6656,42400,Education
6657,57000,Marine
6658,295000,Transport
6659,50000,Security
6660,40000,Retail
6661,51720,HealthCare
6662,50000,Banking and Finance
6663,123000,Transport
6664,59000,Retail
6665,59630,HealthCare
6666,45000,Communications
6667,41280,Investment
6668,50000,Security
6669,52680,Investment
6670,56440,Security
6671,48000,HealthCare
6672,98000,Security
6673,55000,HealthCare
6674,107880,Media
6675,202000,Banking and Finance
6676,54000,Manufacturing
6677,59000,Communications
6678,80000,Transport
6679,159000,Diversified
6680,50100,Communications
6681,52000,HealthCare
6682,44100,Security
6683,78120,Security
6684,52000,Manufacturing
6685,73240,Manufacturing
6686,53000,Diversified
6687,69500,Communications
6688,76000,Transport
6689,50000,Banking and Finance
6690,196600,Investment
6691,197000,Logistics
6692,90000,Banking and Finance
6693,78000,Investment
6694,60000,HealthCare
6695,52000,HealthCare
6696,48520,Communications
6697,50700,Communications
6698,31106,Security
6699,51000,Banking and Finance
6700,51400,HealthCare
6701,197000,Transport
6702,250000,Transport
6703,47100,Transport
6704,48900,Information Technology
6705,250000,HealthCare
6706,82000,Property
6707,73240,Transport
6708,81000,Property
6709,47200,Security
6710,57000,Banking and Finance
6711,55000,Retail
6712,150100,Security
6713,250000,HealthCare
6714,50000,Communications
6715,49000,Manufacturing
6716,58000,Marine
6717,58960,Investment
6718,74000,Transport
6719,49000,Manufacturing
6720,75000,Communications
6721,41520,Diversified
6722,97000,Energy and Utility
6723,48000,Manufacturing
6724,97000,Education
6725,57000,Transport
6726,52000,HealthCare
6727,198960,Energy and Utility
6728,53120,Information Technology
6729,57000,HealthCare
6730,73000,Investment
6731,51720,Government
6732,81000,Transport
6733,52000,Retail
6734,54000,Accounting
6735,42000,Diversified
6736,32154,Food and Beverages
6737,50000,Communications
6738,50000,Security
6739,142600,Property
6740,51000,HealthCare
6741,60000,Communications
6742,79000,Property
6743,73360,Property
6744,56440,Retail
6745,59100,Energy and Utility
6746,108000,Property
6747,48560,Energy and Utility
6748,150750,Diversified
6749,225500,Investment
6750,99600,Transport
6751,48000,Property
6752,81000,Government
6753,33681,Retail
6754,48000,HealthCare
6755,136800,Investment
6756,60000,Manufacturing
6757,80000,Property
6758,54000,Property
6759,79000,Investment
6760,137000,Energy and Utility
6761,84240,Accounting
6762,49000,Government
6763,81000,Energy and Utility
6764,51000,Communications
6765,46100,Transport
6766,73400,Communications
6767,79000,Transport
6768,42000,Education
6769,151000,Manufacturing
6770,55000,Retail
6771,80600,Media
6772,52000,Manufacturing
6773,81000,Transport
6774,48120,Government
6775,80000,Information Technology
6776,76000,Manufacturing
6777,74000,Property
6778,201000,HealthCare
6779,51000,Investment
6780,198200,Manufacturing
6781,54000,Manufacturing
6782,108240,Consulting
6783,84400,Electronics
6784,52000,Diversified
6785,39000,HealthCare
6786,49000,Logistics
6787,75000,Manufacturing
6788,33065,Manufacturing
6789,52000,HealthCare
6790,33683,Government
6791,48000,Property
6792,108300,Electronics
6793,46200,Communications
6794,49000,Property
6795,48000,Transport
6796,50000,Manufacturing
6797,60000,Communications
6798,50100,Communications
6799,45200,Design
6800,39000,Manufacturing
6801,51000,Information Technology
6802,48900,Property
6803,48900,Transport
6804,75000,Transport
6805,151000,Energy and Utility
6806,79000,HealthCare
6807,97000,Design
6808,201400,Transport
6809,48120,Banking and Finance
6810,50000,Manufacturing
6811,42000,Security
6812,73500,Diversified
6813,42000,Security
6814,43000,Energy and Utility
6815,41600,HealthCare
6816,80600,Design
6817,73000,Security
6818,51000,Retail
6819,49000,Investment
6820,57000,Communications
6821,204400,Design
6822,221500,Property
6823,42000,Communications
6824,30599,Manufacturing
6825,81000,Communications
6826,50000,Security
6827,52000,Banking and Finance
6828,77000,Transport
6829,78200,Transport
6830,73000,Media
6831,60000,Property
6832,44100,Banking and Finance
6833,48000,Communications
6834,47000,Security
6835,46240,Manufacturing
6836,49000,Education
6837,78010,Food and Beverages
6838,104400,Transport
6839,54284,Transport
6840,83000,Communications
6841,32156,Food and Beverages
6842,33693,Government
6843,52100,Manufacturing
6844,42000,Transport
6845,47000,Communications
6846,47000,Security
6847,33747,Transport
6848,52000,Electronics
6849,60000,Transport
6850,250100,Communications
6851,48000,Investment
6852,75000,Investment
6853,74000,Accounting
6854,55000,Retail
6855,54000,Government
6856,80200,Transport
6857,224500,Communications
6858,108480,Diversified
6859,42000,Energy and Utility
6860,73500,Transport
6861,73040,Transport
6862,45600,HealthCare
6863,57000,Electronics
6864,77000,Investment
6865,59000,Communications
6866,41680,HealthCare
6867,60000,Communications
6868,41920,Retail
6869,42000,Food and Beverages
6870,47000,Transport
6871,46360,Design
6872,74000,Transport
6873,76000,Transport
6874,74000,Property
6875,74120,Retail
6876,151000,Design
6877,55040,Diversified
6878,222000,Data Storage
6879,50000,Education
6880,60000,Property
6881,44100,Banking and Finance
6882,103200,Education
6883,60010,Information Technology
6884,54000,Communications
6885,82000,Investment
6886,77800,Communications
