CustomerID,AnnualIncome,Industry,CustomerID-1,Nationality,SASNationality,EducationLevel,Gender,BirthDate,MaritalStatus,NoOfDependents,ResidentialType,PostalCode
1734,48000,Food and Beverages,1734,SG,SG,Below Secondary,M,5/26/1964,Single,0,HDB5,460064
1735,45600,HealthCare,1735,HK,PR,Below Secondary,M,4/25/1965,Single,0,HDB4,403002
1736,60000,Banking and Finance,1736,MY,PR,University,F,11/25/1974,Single,0,HDB4,670654
1737,33000,Food and Beverages,1737,HK,PR,Secondary,F,9/23/1986,Single,0,HDB5,730762
1738,135000,Design,1738,SG,SG,University,M,11/26/1951,Single,0,HDB4,160150
1739,201280,Manufacturing,1739,SG,SG,University,F,2/25/1982,Married,2,HDB4,540120
1740,60000,Manufacturing,1740,AU,PR,Below Secondary,F,8/18/1964,Single,0,HDB4,530172
1741,60000,Manufacturing,1741,IN,PR,Diploma,F,9/23/1980,Married,1,HDB4,411660
1742,42000,Information Technology,1742,IN,PR,Below Secondary,F,9/25/1988,Married,0,HDB4,613337
1743,52160,Transport,1743,PH,PR,Post Secondary,F,2/12/1982,Married,3,PC,600124
1744,80600,Manufacturing,1744,SG,SG,Diploma,F,11/2/1954,Divorced,0,HDB4,520451
1745,56800,Property,1745,SG,SG,Diploma,M,2/14/1986,Single,0,EC,127330
1746,58000,Media,1746,AU,PR,Secondary,F,4/30/1981,Single,0,HDB5,542275
1747,46080,Food and Beverages,1747,SG,SG,Below Secondary,M,10/26/1936,Married,0,HDB4,380124
1748,42000,Information Technology,1748,SG,SG,Below Secondary,F,1/20/1982,Married,0,HDB4,431006
1749,45800,Design,1749,SG,SG,Below Secondary,M,8/13/1954,Divorced,0,HDB3,730608
1750,51000,Security,1750,SG,SG,Post Secondary,F,7/20/1960,Married,1,HDB4,730670
1751,41280,Transport,1751,SG,SG,Below Secondary,M,11/19/1954,Single,0,HDB4,650298
1752,53040,Transport,1752,PH,PR,Post Secondary,M,8/6/1980,Single,0,HDB5,320112
1753,150000,Energy and Utility,1753,SG,SG,University,M,9/24/1959,Married,1,HDB4,570023
1754,56400,Information Technology,1754,SG,SG,Diploma,M,9/28/1986,Married,0,HDB3,680690
1755,57040,Information Technology,1755,SG,SG,Post Secondary,M,7/16/1973,Single,0,HDB4,820174
1756,73000,Property,1756,HK,PR,Diploma,F,7/18/1979,Married,2,HDB4,530445
1757,47520,Transport,1757,SG,SG,Secondary,M,3/8/1986,Married,0,HDB4,310006
1758,46080,Information Technology,1758,PH,PR,Below Secondary,M,5/4/1964,Married,2,PC,360084
1759,78000,HealthCare,1759,SG,SG,Diploma,M,3/23/1937,Widowed,0,HDB5,760629
1760,42000,Food and Beverages,1760,SG,SG,Below Secondary,F,9/25/1983,Single,0,HDB4,530428
1761,90000,Investment,1761,SG,PR,Below Secondary,M,6/1/1959,Single,0,HDB4,390020
1762,76000,Transport,1762,SG,SG,University,M,11/18/1960,Married,1,HDB5,544305
1763,81000,Accounting,1763,IN,PR,University,F,10/13/1983,Single,0,PC,678879
1764,42000,Security,1764,SG,SG,Below Secondary,F,5/16/1982,Married,1,HDB5,400315
1765,50000,Diversified,1765,HK,PR,Secondary,F,1/22/1967,Married,2,PC,539727
1766,81000,Retail,1766,SG,SG,University,F,6/3/1983,Married,1,HDB4,600314
1767,105000,Logistics,1767,SG,SG,Diploma,F,5/24/1937,Widowed,0,HDB5,670403
1768,85000,Investment,1768,HK,PR,Below Secondary,F,9/7/1936,Widowed,0,HDB4,102111
1769,129500,Manufacturing,1769,SG,SG,University,F,2/13/1949,Single,0,HDB4,570189
1770,75000,HealthCare,1770,SG,SG,University,F,9/1/1984,Single,0,HDB4,560625
1771,51000,Communications,1771,SG,SG,Post Secondary,F,4/21/1974,Married,3,HDB4,530448
1772,50000,Communications,1772,MY,PR,Secondary,F,11/9/1980,Married,0,PC,556127
1773,61000,Banking and Finance,1773,SG,SG,Diploma,M,12/16/1981,Single,0,HDB5,560561
1774,47600,Transport,1774,ID,PR,Secondary,M,2/22/1986,Married,0,HDB4,590002
1775,53000,Manufacturing,1775,MY,PR,Secondary,F,3/20/1949,Widowed,0,HDB3,380014
1776,63000,HealthCare,1776,HK,PR,Below Secondary,F,1/15/1979,Single,0,HDB5,370059
1777,47000,Manufacturing,1777,SG,SG,Secondary,M,11/3/1990,Married,1,HDB4,562307
1778,49000,Banking and Finance,1778,SG,SG,Secondary,F,12/24/1984,Single,0,HDB3,752356
1779,53680,Transport,1779,SG,SG,Secondary,F,2/6/1974,Single,0,HDB4,542202
1780,44560,Transport,1780,MY,PR,Below Secondary,F,6/21/1978,Single,0,PC,738089
1781,59000,Retail,1781,SG,SG,Diploma,M,8/11/1949,Single,0,PC,238434
1782,42000,Investment,1782,IN,PR,Below Secondary,F,11/19/1990,Married,0,HDB4,310006
1783,42000,Design,1783,HK,PR,Below Secondary,M,7/12/1988,Married,0,HDB4,600003
1784,73000,Transport,1784,PH,PR,Diploma,M,7/24/1974,Married,0,HDB4,431006
1785,59632,Manufacturing,1785,SG,SG,Below Secondary,F,9/20/1959,Single,0,HDB4,530570
1786,48000,Investment,1786,SG,SG,Post Secondary,F,12/15/1969,Single,0,HDB4,530629
1787,59800,Communications,1787,SG,SG,Diploma,F,10/13/1983,Single,0,TH,554594
1788,59280,Information Technology,1788,SG,SG,Post Secondary,F,3/28/1954,Married,1,HDB5,521899
1789,53000,Energy and Utility,1789,SG,SG,University,F,9/3/1980,Single,0,PC,679540
1790,81000,HealthCare,1790,CN,PR,University,M,12/24/1982,Married,5,HDB4,403002
1791,42000,Banking and Finance,1791,SG,SG,Below Secondary,F,1/1/1982,Married,1,HDB4,670153
1792,249600,Communications,1792,PH,PR,University,F,7/12/1954,Divorced,0,HDB4,792439
1793,46100,Investment,1793,SG,SG,Below Secondary,M,7/21/1964,Single,0,HDB4,570454
1794,43000,Property,1794,PH,PR,Below Secondary,F,11/13/1959,Single,0,HDB4,560354
1795,50000,Retail,1795,PH,PR,Post Secondary,M,8/10/1982,Single,0,HDB4,560647
1796,83000,Investment,1796,PH,PR,University,F,5/4/1977,Married,1,HDB5,640622
1797,67000,Communications,1797,MY,PR,University,M,1/25/1959,Single,0,HDB5,560302
1798,54000,Retail,1798,SG,SG,Secondary,F,12/2/1969,Married,0,PC,600124
1799,65000,Information Technology,1799,SG,SG,Secondary,F,10/26/1974,Single,0,HDB4,760386
1800,78000,Property,1800,SG,SG,Diploma,F,2/26/1946,Widowed,0,HDB4,680550
1801,42000,Manufacturing,1801,SG,SG,Below Secondary,M,5/4/1991,Married,2,AP,589039
1802,103200,Consulting,1802,MY,No,University,F,5/8/1966,Married,0,HDB3,570023
1803,50640,Information Technology,1803,SG,SG,Secondary,F,4/8/1976,Married,1,HDB2,790403
1804,53000,Electronics,1804,US,No,Secondary,F,10/31/1952,Married,1,HDB4,465010
1805,51000,Transport,1805,SG,SG,Post Secondary,F,5/23/1957,Married,0,PC,548173
1806,81320,Transport,1806,CN,No,University,F,3/31/1981,Single,0,PC,768433
1807,58100,Investment,1807,SG,SG,Post Secondary,F,12/17/1950,Married,2,HDB5,200811
1808,199000,Investment,1808,SG,SG,University,M,6/10/1965,Married,1,HDB4,541204
1809,73800,HealthCare,1809,SG,SG,University,F,6/4/1974,Married,4,HDB3,411671
1810,97000,Investment,1810,SG,SG,University,M,11/26/1972,Single,0,HDB4,730149
1811,58000,Information Technology,1811,SG,SG,Post Secondary,M,7/21/1969,Single,0,HDB4,320100
1812,43440,Manufacturing,1812,SG,SG,Below Secondary,M,3/8/1974,Married,0,HDB5,460001
1813,104600,Property,1813,SG,SG,Diploma,F,6/9/1954,Married,1,HDB5,820112
1814,52320,Communications,1814,SG,SG,Post Secondary,F,11/27/1981,Married,2,HDB5,730168
1815,56000,HealthCare,1815,SG,SG,Secondary,M,12/13/1960,Single,0,HDB3,431006
1816,48120,Information Technology,1816,MY,No,Post Secondary,F,11/9/1985,Single,0,PC,787068
1817,60000,Consulting,1817,SG,SG,Below Secondary,M,2/9/1945,Widowed,0,HDB4,750336
1818,52000,Transport,1818,SG,SG,Secondary,F,9/6/1959,Married,0,HDB5,562104
1819,80600,Manufacturing,1819,CN,No,Diploma,F,8/7/1954,Divorced,5,HDB4,520160
1820,77000,Investment,1820,SG,SG,Diploma,F,11/12/1969,Married,0,HDB4,550542
1821,56440,Information Technology,1821,PH,No,Diploma,M,9/16/1986,Married,0,HDB4,550101
1822,68000,Transport,1822,IN,No,Diploma,F,8/3/1985,Single,0,PC,738089
1823,35000,Food and Beverages,1823,SG,SG,Below Secondary,F,4/5/1978,Single,0,HDB4,730108
1824,47000,HealthCare,1824,SG,SG,Secondary,F,5/2/1990,Married,0,HDB5,510103
1825,250000,Electronics,1825,SG,SG,University,M,12/3/1954,Single,0,HDB5,560542
1826,32666,Banking and Finance,1826,SG,SG,Below Secondary,F,2/25/1964,Married,0,HDB4,498741
1827,55000,Communications,1827,SG,SG,Post Secondary,F,1/18/1945,Widowed,0,HDB5,530695
1828,57000,Property,1828,MY,No,Diploma,M,4/6/1984,Single,0,HDB4,430010
1829,55000,Manufacturing,1829,SG,SG,Secondary,F,8/2/1964,Single,0,HDB4,544291
1830,31899,Communications,1830,SG,SG,Below Secondary,M,10/26/1967,Married,3,HDB4,680107
1831,102300,HealthCare,1831,SG,SG,University,M,2/3/1983,Single,0,PC,609783
1832,44000,Security,1832,SG,SG,Below Secondary,M,9/26/1970,Single,0,HDB5,390020
1833,45000,Diversified,1833,SG,SG,Below Secondary,M,1/12/1951,Married,3,HDB4,210052
1834,81000,Transport,1834,SG,SG,University,F,3/10/1984,Single,0,HDB4,681484
1835,58000,Agribusiness,1835,CN,No,Diploma,F,7/28/1967,Single,0,HDB4,360012
1836,59000,Information Technology,1836,SG,SG,Secondary,M,6/11/1987,Married,2,BUN,309133
1837,139700,Communications,1837,IN,No,University,F,12/8/1962,Married,0,HDB2,380004
1838,69100,Energy and Utility,1838,SG,SG,Secondary,F,5/23/1937,Widowed,0,PC,574424
1839,73000,Media,1839,SG,SG,University,F,3/8/1990,Married,3,BUN,349021
1840,49600,Communications,1840,PH,No,Secondary,M,2/5/1975,Married,1,HDB4,430013
1841,30596,Manufacturing,1841,SG,SG,Below Secondary,F,6/26/1947,Widowed,2,HDB5,760720
1842,50000,Security,1842,SG,SG,Secondary,F,2/23/1965,Married,0,HDB2,680003
1843,31200,Hospitality,1843,SG,SG,Below Secondary,F,7/22/1937,Widowed,0,PC,659636
1844,52000,Manufacturing,1844,SG,SG,Secondary,M,8/13/1959,Married,0,HDB5,560631
1845,28656,Accounting,1845,SG,SG,Below Secondary,M,6/13/1987,Married,1,HDB3,562307
1846,58000,Marine,1846,SG,SG,Post Secondary,M,6/28/1969,Married,2,HDB5,530911
1847,47600,Security,1847,CN,No,Secondary,M,3/16/1986,Married,0,HDB5,510103
1848,53000,Manufacturing,1848,SG,SG,Post Secondary,M,5/4/1976,Married,3,HDB5,190468
1849,29600,Communications,1849,SG,SG,Below Secondary,F,12/28/1947,Widowed,4,HDB4,640915
1850,54000,Government,1850,SG,SG,Secondary,M,10/26/1969,Single,0,HDB5,390002
1851,48000,Design,1851,SG,SG,Below Secondary,M,9/8/1954,Divorced,0,HDB4,650239
1852,35000,Logistics,1852,US,No,Below Secondary,M,6/7/1961,Married,5,HDB3,371052
1853,55000,Manufacturing,1853,SG,SG,Secondary,F,1/3/1969,Single,0,HDB5,651289
1854,53000,Electronics,1854,PH,No,Post Secondary,F,6/12/1937,Widowed,0,SH,728641
1855,79000,Transport,1855,SG,SG,Diploma,M,10/30/1966,Married,4,HDB3,698930
1856,79500,HealthCare,1856,SG,SG,University,F,5/11/1974,Married,1,HDB4,391030
1857,50960,HealthCare,1857,HK,No,Diploma,F,10/4/1959,Married,3,HDB5,440002
1858,48600,Data Storage,1858,PH,No,University,F,6/18/1947,Widowed,0,PC,787065
1859,43000,Security,1859,SG,SG,Below Secondary,M,7/26/1974,Married,2,HDB5,520421
1860,56520,Information Technology,1860,SG,SG,Below Secondary,M,4/1/1936,Married,2,PC,328827
1861,73590,Transport,1861,SG,SG,University,F,4/12/1947,Widowed,0,HDB4,530971
1862,83000,Property,1862,SG,SG,University,M,8/28/1977,Married,2,HDB4,680353
1863,73000,Manufacturing,1863,CN,No,University,F,5/9/1989,Married,1,HDB5,522201
1864,105000,Energy and Utility,1864,SG,SG,University,F,9/11/1934,Widowed,0,HDB4,550551
1865,35800,Manufacturing,1865,SG,SG,Below Secondary,M,8/5/1934,Widowed,0,HDB4,402002
1866,79560,Entertainment,1866,SG,SG,University,M,5/23/1974,Married,4,HDB4,670540
1867,69880,Service,1867,SG,SG,University,M,2/23/1986,Single,0,SDH,658651
1868,48000,Diversified,1868,SG,SG,Post Secondary,F,3/24/1987,Married,0,HDB5,531698
1869,78000,Transport,1869,HK,No,Diploma,M,8/13/1972,Single,0,HDB4,371052
1870,75000,Communications,1870,SG,SG,University,F,10/12/1984,Single,0,HDB3,520247
1871,81000,Transport,1871,CN,No,University,M,10/1/1982,Married,0,HDB5,487000
1872,107600,Security,1872,SG,SG,University,F,9/18/1964,Married,0,HDB5,762101
1873,92000,Electronics,1873,PH,No,University,F,8/9/1970,Married,2,HDB4,470101
1874,58000,Information Technology,1874,SG,SG,Post Secondary,F,4/6/1935,Married,1,HDB4,543261
1875,52100,Media,1875,IN,No,Post Secondary,F,9/15/1982,Married,0,HDB3,391010
1876,76000,Accounting,1876,SG,SG,Diploma,M,10/14/1960,Married,1,HDB5,50032
1877,199000,Information Technology,1877,SG,SG,University,F,9/19/1965,Married,1,HDB5,440001
1878,41400,HealthCare,1878,SG,SG,Below Secondary,F,6/9/1954,Married,3,HDB4,610332
1879,52000,Communications,1879,SG,SG,Secondary,M,5/16/1954,Married,2,HDB5,530419
1880,52300,HealthCare,1880,SG,SG,Below Secondary,M,1/2/1942,Married,2,HDB4,540238
1881,212000,Electronics,1881,SG,SG,University,F,8/28/1966,Single,0,HDB4,461035
1882,83000,Marine,1882,SG,SG,University,M,6/18/1984,Single,0,HDB3,670627
1883,52000,Investment,1883,SG,SG,Secondary,F,5/22/1954,Divorced,0,HDB3,730629
1884,58800,Retail,1884,SG,SG,Post Secondary,F,1/5/1964,Single,0,HDB4,400312
1885,74080,Manufacturing,1885,MY,No,University,F,4/7/1985,Single,0,HDB4,370012
1886,72000,Energy and Utility,1886,SG,SG,University,F,8/30/1980,Single,0,SH,804816
1887,79000,Investment,1887,CN,No,Diploma,M,8/27/1964,Married,0,HDB4,520031
1888,78000,Transport,1888,SG,SG,Diploma,M,6/26/1969,Married,4,SDH,689093
1889,42000,Transport,1889,SG,SG,Below Secondary,M,2/21/1987,Married,0,HDB3,411671
1890,51000,Education,1890,SG,SG,Secondary,M,4/23/1974,Married,1,HDB5,530001
1891,42000,Education,1891,SG,SG,Below Secondary,F,1/16/1989,Married,1,HDB3,570024
1892,75923,Transport,1892,SG,SG,Diploma,F,8/14/1934,Widowed,1,HDB4,520160
1893,41000,Retail,1893,SG,SG,Below Secondary,F,10/4/1984,Single,0,HDB4,730158
1894,55000,Information Technology,1894,MY,No,Secondary,M,12/22/1974,Single,0,PC,509413
1895,47040,Security,1895,SG,SG,Secondary,F,3/5/1987,Married,0,PC,600124
1896,43500,Diversified,1896,SG,SG,Below Secondary,F,7/25/1985,Single,0,HDB4,752350
1897,81900,Transport,1897,SG,SG,University,M,11/17/1980,Married,1,HDB4,541298
1898,42000,Investment,1898,SG,SG,Below Secondary,F,2/24/1990,Married,0,PC,669619
1899,52000,Transport,1899,SG,SG,Secondary,F,3/11/1955,Married,1,HDB4,460214
1900,73920,Information Technology,1900,SG,SG,University,F,11/21/1974,Married,3,TH,658594
1901,59680,Transport,1901,ID,No,Secondary,F,9/10/1954,Divorced,0,HDB5,360014
1902,50000,Communications,1902,SG,SG,Secondary,M,10/9/1964,Married,0,HDB2,751501
1903,104400,HealthCare,1903,SG,SG,University,M,11/9/1965,Married,1,HDB4,403002
1904,123749,Manufacturing,1904,SG,SG,Post Secondary,F,4/22/1946,Married,3,SH,637058
1905,150000,Property,1905,SG,SG,University,M,6/5/1959,Single,0,PC,436931
1906,82900,Property,1906,IN,No,University,F,3/21/1978,Married,2,HDB5,510101
1907,78000,Communications,1907,SG,SG,Diploma,M,8/4/1969,Married,0,HDB3,411660
1908,42000,Communications,1908,SG,SG,Below Secondary,M,7/19/1984,Married,1,HDB2,600002
1909,52000,Design,1909,SG,SG,Secondary,F,8/1/1956,Single,0,HDB4,550102
1910,150000,Manufacturing,1910,SG,SG,University,M,6/14/1959,Married,1,HDB3,562307
1911,201000,Transport,1911,SG,SG,University,F,9/22/1982,Married,1,HDB4,562130
1912,42480,Energy and Utility,1912,SG,SG,Below Secondary,M,3/14/1977,Single,0,HDB4,532002
1913,42000,Investment,1913,SG,SG,Below Secondary,F,4/11/1988,Married,0,HDB2,791403
1914,32496,Media,1914,SG,SG,Below Secondary,F,1/26/1964,Married,2,HDB2,370030
1915,42000,Transport,1915,PH,No,Below Secondary,M,1/21/1989,Married,0,HDB5,470102
1916,52300,Retail,1916,SG,SG,Below Secondary,M,7/12/1990,Single,0,HDB4,380116
1917,46100,Food and Beverages,1917,SG,SG,Below Secondary,F,5/21/1945,Married,1,HDB4,151040
1918,217000,Investment,1918,IN,No,University,M,4/6/1969,Married,1,HDB5,360001
1919,89000,Manufacturing,1919,CN,No,Diploma,F,9/20/1949,Divorced,0,PC,787065
1920,33641,Agribusiness,1920,PH,No,Below Secondary,F,7/22/1959,Married,4,HDB3,728641
1921,75000,Communications,1921,MY,No,University,F,5/21/1984,Single,0,PC,689574
1922,42000,Information Technology,1922,HK,No,Below Secondary,M,12/8/1988,Married,0,HDB4,430021
1923,42100,Manufacturing,1923,SG,SG,Below Secondary,F,3/26/1978,Married,2,HDB5,542264
1924,73000,Media,1924,IN,No,University,M,10/9/1988,Married,0,HDB2,752339
1925,139600,Transport,1925,SG,SG,Below Secondary,F,3/6/1949,Widowed,2,HDB4,430021
1926,37200,Logistics,1926,SG,SG,Below Secondary,M,3/12/1959,Married,3,HDB4,645278
1927,75000,Banking and Finance,1927,IN,No,University,F,11/25/1984,Single,0,HDB3,430013
1928,75000,Marine,1928,SG,SG,University,F,2/15/1984,Single,0,HDB5,370027
1929,84000,Investment,1929,SG,SG,University,M,12/29/1969,Married,3,DH,778881
1930,67000,Transport,1930,HK,No,Post Secondary,F,2/25/1964,Married,3,TH,789000
1931,77000,Transport,1931,SG,SG,Diploma,F,4/17/1947,Single,0,HDB4,670605
1932,60000,Property,1932,ID,No,Diploma,F,10/19/1982,Single,0,HDB3,430010
1933,73200,Transport,1933,SG,SG,University,M,10/24/1986,Single,0,HDB3,380124
1934,39880,Transport,1934,SG,SG,Below Secondary,F,7/17/1959,Single,0,HDB5,310059
1935,58100,Government,1935,SG,SG,Post Secondary,F,9/28/1964,Single,0,HDB4,730535
1936,33000,Diversified,1936,SG,SG,Post Secondary,M,2/8/1990,Single,0,HDB5,521897
1937,78000,Property,1937,SG,SG,University,M,8/29/1949,Single,0,HDB4,570173
1938,70000,Information Technology,1938,SG,SG,University,M,5/4/1945,Widowed,1,HDB4,520314
1939,49600,Diversified,1939,CN,No,Secondary,F,11/3/1986,Married,0,HDB4,650101
1940,250000,Manufacturing,1940,SG,SG,University,F,6/17/1954,Divorced,0,HDB4,510456
1941,57900,Retail,1941,SG,SG,Post Secondary,F,1/7/1980,Single,0,HDB5,430008
1942,130000,Transport,1942,SG,SG,Below Secondary,M,1/16/1946,Divorced,0,HDB5,310045
1943,47100,Transport,1943,SG,SG,Secondary,F,7/24/1986,Married,0,HDB5,210047
1944,63000,Government,1944,SG,SG,Diploma,F,1/23/1980,Married,3,SH,778881
1945,63000,Communications,1945,CN,No,University,F,12/28/1989,Married,0,HDB4,562104
1946,178500,Energy and Utility,1946,SG,SG,University,F,4/14/1949,Widowed,0,PC,768434
1947,78000,Marine,1947,SG,SG,Diploma,M,6/4/1969,Married,0,HDB5,550101
1948,97000,Investment,1948,IN,No,University,F,12/13/1969,Married,3,HDB5,821101
1949,150000,Data Storage,1949,SG,SG,University,M,10/12/1959,Single,0,HDB4,543186
1950,201600,Accounting,1950,SG,SG,University,F,6/4/1949,Widowed,0,HDB4,530540
1951,54000,Diversified,1951,ID,No,Secondary,F,1/11/1970,Single,0,HDB5,400001
1952,42000,Design,1952,SG,SG,Below Secondary,F,2/27/1990,Married,0,HDB2,731502
1953,59000,Investment,1953,SG,SG,Below Secondary,M,9/1/1940,Widowed,0,HDB5,641649
1954,79800,Food and Beverages,1954,SG,SG,University,M,6/15/1974,Married,1,AP,425514
1955,42400,Education,1955,SG,SG,Below Secondary,F,2/15/1978,Married,1,HDB4,670221
1956,57000,Marine,1956,IN,No,Diploma,F,5/18/1984,Married,2,EC,437500
1957,295000,Transport,1957,SG,SG,University,F,12/24/1954,Married,0,HDB4,210012
1958,50000,Security,1958,IN,No,Secondary,F,7/21/1979,Married,1,HDB4,406002
1959,40000,Retail,1959,SG,SG,Post Secondary,F,5/24/1986,Single,0,HDB4,680637
1960,51720,HealthCare,1960,PH,No,Secondary,F,3/15/1964,Married,0,HDB3,411671
1961,50000,Banking and Finance,1961,SG,SG,Secondary,M,11/2/1980,Married,1,PC,509373
1962,123000,Transport,1962,SG,SG,Below Secondary,F,5/5/1938,Widowed,0,HDB4,411671
1963,59000,Retail,1963,MY,No,Post Secondary,F,1/25/1959,Married,5,HDB5,371052
1964,59630,HealthCare,1964,SG,SG,Post Secondary,F,7/27/1949,Divorced,0,HDB3,142033
1965,45000,Communications,1965,SG,SG,Below Secondary,M,6/23/1954,Divorced,0,HDB4,750469
1966,41280,Investment,1966,SG,SG,Secondary,M,2/28/1990,Single,0,HDB5,510778
1967,50000,Security,1967,SG,SG,Below Secondary,M,8/21/1982,Single,0,HDB4,822160
1968,52680,Investment,1968,SG,SG,Post Secondary,F,8/24/1979,Married,4,HDB4,570022
1969,56440,Security,1969,SG,SG,Diploma,F,10/18/1986,Married,0,HDB2,380004
1970,48000,HealthCare,1970,ID,No,Post Secondary,F,10/19/1991,Married,0,HDB2,751501
1971,98000,Security,1971,AU,No,University,M,11/12/1934,Widowed,2,HDB4,360016
1972,55000,HealthCare,1972,SG,SG,Secondary,M,7/2/1965,Single,0,HDB4,550533
1973,107880,Media,1973,ID,No,University,M,11/17/1964,Married,0,PC,506941
1974,202000,Banking and Finance,1974,ID,No,University,F,12/18/1979,Married,2,HDB4,610005
1975,54000,Manufacturing,1975,SG,SG,Secondary,F,12/6/1969,Single,0,PC,425342
1976,59000,Communications,1976,SG,SG,Post Secondary,M,4/11/1960,Single,0,HDB4,271012
1977,80000,Transport,1977,SG,SG,Diploma,M,2/23/1960,Married,1,HDB2,511245
1978,159000,Diversified,1978,AU,No,Post Secondary,F,8/21/1947,Widowed,0,PC,787068
1979,50100,Communications,1979,SG,SG,Post Secondary,F,7/25/1949,Widowed,0,HDB4,550401
1980,52000,HealthCare,1980,SG,SG,Secondary,M,11/1/1959,Married,4,HDB3,728641
1981,44100,Security,1981,SG,SG,Below Secondary,M,5/27/1969,Single,0,HDB4,530423
1982,78120,Security,1982,SG,SG,Diploma,F,7/23/1968,Married,0,HDB2,380003
1983,52000,Manufacturing,1983,SG,SG,University,M,5/14/1948,Widowed,3,HDB4,380113
1984,73240,Manufacturing,1984,SG,SG,University,F,6/19/1986,Single,0,HDB5,321108
1985,53000,Diversified,1985,SG,SG,Post Secondary,F,3/12/1979,Single,0,HDB3,520251
1986,69500,Communications,1986,SG,SG,Post Secondary,M,7/4/1969,Single,0,HDB4,380117
1987,76000,Transport,1987,SG,SG,University,M,3/22/1940,Widowed,1,HDB3,381111
1988,50000,Banking and Finance,1988,SG,SG,Secondary,M,5/7/1949,Widowed,0,HDB4,310044
1989,196600,Investment,1989,SG,SG,Diploma,F,2/25/1969,Married,0,HDB2,570022
1990,197000,Logistics,1990,CN,No,Diploma,M,6/18/1964,Married,0,HDB2,731502
