CustomerID,Nationality,SASNationality,EducationLevel,Gender,BirthDate,MaritalStatus,NoOfDependents,ResidentialType,PostalCode
1484,AU,PR,Below Secondary,M,6/19/1956,Single,0,HDB4,530962
1485,SG,SG,Secondary,F,3/12/1970,Single,0,HDB4,570403
1486,IN,PR,University,F,7/4/1969,Married,0,HDB4,657289
1487,SG,SG,Diploma,M,4/4/1946,Single,0,HDB5,570122
1488,IN,PR,Secondary,M,5/7/1986,Single,0,SH,520031
1489,AU,PR,University,M,12/12/1982,Single,0,PC,69415
1490,HK,PR,University,M,2/21/1971,Married,2,PC,600124
1491,SG,SG,University,F,7/7/1938,Widowed,2,HDB4,760738
1492,SG,SG,University,F,2/12/1974,Married,0,PC,466515
1493,PH,PR,Secondary,F,7/17/1964,Single,0,HDB4,760748
1494,SG,SG,Secondary,M,10/25/1979,Married,0,HDB4,652622
1495,SG,SG,Below Secondary,M,11/25/1977,Single,0,HDB4,760396
1496,SG,SG,University,M,3/13/1955,Single,0,HDB4,560639
1497,MY,PR,Secondary,F,8/4/1954,Divorced,0,HDB4,760351
1498,SG,SG,Secondary,F,5/13/1949,Widowed,0,HDB4,822175
1499,SG,SG,Below Secondary,M,8/9/1964,Single,0,HDB4,760439
1500,IN,PR,Diploma,F,2/15/1986,Married,2,TH,679227
1501,SG,SG,Below Secondary,F,6/10/1983,Single,0,HDB4,730119
1502,AU,PR,Diploma,F,12/30/1946,Single,0,HDB4,760725
1503,ID,PR,Secondary,F,4/25/1979,Single,0,HDB4,760269
1504,SG,SG,Diploma,F,10/7/1949,Divorced,0,HDB4,510101
1505,MY,PR,Secondary,F,10/27/1986,Married,0,SDH,689093
1506,MY,PR,University,M,5/19/1988,Single,0,HDB5,310098
1507,SG,SG,Secondary,F,9/4/1978,Single,0,HDB5,530565
1508,SG,SG,Below Secondary,F,9/7/1983,Single,0,HDB4,310106
1509,SG,SG,University,M,1/22/1968,Married,0,SDH,648200
1510,SG,SG,Secondary,M,6/22/1969,Married,0,HDB5,643682
1511,IN,PR,Below Secondary,M,5/17/1983,Single,0,HDB5,540251
1512,SG,SG,Below Secondary,F,6/24/1955,Married,1,HDB3,570291
1513,SG,SG,Secondary,M,10/24/1984,Married,4,HDB3,681687
1514,SG,SG,Post Secondary,F,3/7/1963,Married,0,HDB4,530692
1515,PH,PR,Secondary,M,9/3/1989,Single,0,HDB5,760718
1516,SG,SG,University,M,4/3/1949,Widowed,0,HDB4,210050
1517,SG,SG,University,M,6/17/1969,Married,2,HDB5,542318
1518,CN,PR,University,M,9/9/1981,Single,0,HDB4,310123
1519,SG,SG,University,F,12/25/1968,Married,3,HDB5,150052
1520,US,PR,Secondary,M,7/4/1987,Single,0,HDB5,760229
1521,MY,PR,Below Secondary,F,12/22/1969,Single,0,HDB4,465560
1522,AU,PR,Below Secondary,M,8/28/1980,Single,0,HDB5,530433
1523,SG,SG,Below Secondary,M,1/23/1940,Widowed,0,HDB4,761645
1524,SG,SG,University,F,2/2/1985,Single,0,HDB4,540252
1525,SG,SG,University,F,11/24/1959,Single,0,HDB3,730657
1526,SG,SG,University,F,12/13/1983,Single,0,HDB4,752467
1527,HK,PR,University,F,12/21/1959,Married,1,HDB4,550237
1528,MY,PR,Diploma,F,12/2/1938,Widowed,3,HDB4,760816
1529,HK,PR,Secondary,F,5/6/1986,Single,0,HDB5,550528
1530,SG,SG,Post Secondary,M,12/13/1969,Married,1,HDB5,730526
1531,AU,PR,Below Secondary,M,9/7/1937,Widowed,0,HDB5,733787
1532,SG,SG,Below Secondary,M,7/2/1954,Divorced,0,HDB4,520403
1533,SG,SG,Secondary,M,11/25/1938,Widowed,0,HDB3,680626
1534,MY,PR,Below Secondary,M,4/23/1965,Married,1,HDB5,560175
1535,ID,PR,Post Secondary,F,3/16/1970,Married,1,HDB5,550328
1536,SG,SG,Secondary,F,10/22/1938,Married,1,HDB5,360019
1537,PH,PR,Post Secondary,F,11/23/1974,Married,1,HDB4,760772
1538,ID,PR,Below Secondary,M,6/22/1979,Single,0,HDB4,460522
1539,SG,SG,Secondary,M,8/9/1974,Married,3,HDB5,470709
1540,SG,SG,University,F,11/1/1975,Single,0,HDB4,760146
1541,SG,SG,University,F,6/7/1986,Single,0,HDB3,560416
1542,HK,PR,University,F,10/15/1977,Single,0,PC,546019
1543,IN,PR,University,F,2/18/1946,Divorced,1,HDB5,400304
1544,SG,SG,Post Secondary,F,3/13/1974,Single,0,HDB4,760809
1545,PH,PR,University,F,11/24/1985,Single,0,HDB4,751467
1546,HK,PR,Post Secondary,M,11/3/1962,Single,0,HDB5,680218
1547,SG,SG,University,F,4/19/1946,Single,0,HDB4,730589
1548,SG,SG,Diploma,M,6/14/1973,Single,0,HDB3,560207
1549,SG,SG,Secondary,M,9/24/1949,Divorced,0,HDB4,750403
1550,HK,PR,Below Secondary,F,7/18/1944,Widowed,0,HDB4,760346
1551,PH,PR,Secondary,F,7/19/1983,Single,0,HDB4,427514
1552,ID,PR,University,F,10/19/1954,Divorced,1,HDB5,730774
1553,US,PR,Post Secondary,M,3/27/1959,Married,2,HDB5,570168
1554,SG,SG,University,F,12/9/1972,Single,0,HDB4,380098
1555,SG,SG,Diploma,F,5/1/1983,Single,0,HDB4,542303
1556,PH,PR,Secondary,M,11/23/1959,Single,0,HDB4,760860
1557,SG,SG,Below Secondary,F,3/9/1982,Single,0,HDB4,530419
1558,SG,SG,Below Secondary,M,12/19/1988,Single,0,HDB4,200806
1559,SG,SG,Secondary,F,8/24/1982,Single,0,HDB4,530719
1560,ID,PR,Secondary,M,1/1/1947,Married,2,HDB5,560151
1561,MY,PR,Secondary,F,11/17/1938,Widowed,0,HDB4,331059
1562,IN,PR,Below Secondary,M,4/9/1970,Married,2,AP,545119
1563,SG,SG,Secondary,F,6/11/1986,Single,0,HDB5,730168
1564,IN,PR,Below Secondary,F,12/26/1937,Married,1,HDB5,530660
1565,SG,SG,Post Secondary,F,2/6/1944,Married,2,HDB5,530328
1566,MY,PR,Secondary,M,3/22/1956,Married,0,HDB4,530688
1567,MY,PR,Below Secondary,F,4/2/1960,Married,0,HDB5,431010
1568,HK,PR,Below Secondary,F,12/19/1973,Single,0,HDB5,570502
1569,SG,PR,Post Secondary,F,9/13/1986,Single,0,PC,398074
1570,SG,SG,Diploma,F,10/10/1982,Single,0,HDB4,750337
1571,SG,SG,University,F,6/21/1986,Single,0,HDB4,560351
1572,HK,PR,University,F,8/9/1970,Married,3,HDB5,680526
1573,ID,PR,Secondary,F,5/6/1964,Married,2,HDB4,600101
1574,IN,PR,Secondary,F,5/15/1959,Married,2,HDB3,200802
1575,MY,PR,University,F,11/14/1954,Married,2,HDB5,460113
1576,CN,PR,University,M,5/28/1966,Married,2,HDB4,680295
1577,HK,PR,Secondary,M,9/26/1954,Married,2,HDB4,680229
1578,MY,PR,University,F,1/21/1984,Married,0,PC,536491
1579,PH,PR,Below Secondary,F,6/10/1978,Single,0,HDB5,530691
1580,SG,SG,University,M,4/5/1971,Married,1,HDB4,542184
1581,HK,PR,University,F,2/15/1981,Single,0,HDB5,760161
1582,IN,PR,University,M,4/18/1987,Married,0,TH,659442
1583,ID,PR,Secondary,F,7/23/1986,Single,0,HDB5,754507
1584,SG,SG,Diploma,M,5/5/1984,Single,0,HDB5,640207
1585,SG,SG,Secondary,F,2/21/1980,Single,0,HDB4,521235
1586,ID,PR,Below Secondary,M,3/19/1981,Single,0,HDB4,543324
1587,SG,SG,Below Secondary,F,3/16/1964,Single,0,HDB4,730856
1588,PH,PR,University,F,12/26/1959,Single,0,HDB4,310215
1589,SG,SG,University,F,6/30/1978,Single,0,HDB5,460525
1590,US,PR,Diploma,M,4/27/1981,Married,0,HDB4,550552
1591,IN,PR,Post Secondary,F,6/26/1964,Single,0,HDB4,543303
1592,SG,SG,Below Secondary,F,5/29/1954,Single,0,HDB5,570130
1593,HK,PR,University,M,12/15/1970,Married,3,HDB4,440002
1594,ID,PR,Below Secondary,F,4/4/1988,Single,0,HDB4,760927
1595,SG,SG,University,F,8/26/1985,Single,0,HDB4,560725
1596,HK,PR,Diploma,M,7/7/1960,Single,0,HDB4,166022
1597,ID,PR,Below Secondary,M,12/29/1981,Single,0,HDB4,461221
1598,AU,PR,University,M,9/2/1978,Married,0,HDB4,360012
1599,SG,SG,University,F,5/31/1977,Single,0,HDB4,750330
1600,SG,SG,Below Secondary,F,12/26/1938,Widowed,0,HDB5,160030
1601,SG,SG,Diploma,M,7/27/1967,Single,0,HDB4,570269
1602,MY,PR,Diploma,F,6/1/1985,Single,0,HDB4,560226
1603,HK,PR,University,F,6/5/1958,Married,1,HDB4,650213
1604,SG,SG,Secondary,F,2/3/1970,Single,0,HDB4,560226
1605,SG,SG,Below Secondary,M,5/9/1964,Married,0,HDB5,530635
1606,SG,SG,University,F,3/18/1973,Married,1,HDB5,560403
1607,SG,SG,Below Secondary,F,6/10/1974,Married,1,HDB3,760262
1608,AU,PR,Below Secondary,F,3/19/1964,Married,0,HDB5,530628
1609,ID,PR,Below Secondary,M,10/28/1966,Married,2,HDB5,470122
1610,SG,SG,Secondary,M,3/4/1959,Married,1,HDB4,321108
1611,SG,SG,Secondary,M,5/3/1962,Married,1,HDB4,670421
1612,MY,PR,University,F,3/15/1959,Married,2,PC,536407
1613,SG,SG,Secondary,F,10/12/1955,Married,2,HDB4,402002
1614,HK,PR,Below Secondary,F,5/27/1981,Single,0,HDB4,670178
1615,HK,PR,Below Secondary,M,1/9/1975,Single,0,PC,547312
1616,PH,PR,Secondary,M,8/5/1987,Married,0,TH,609477
1617,MY,PR,Secondary,M,10/8/1986,Single,0,SH,428617
1618,SG,SG,University,M,3/15/1960,Married,0,HDB5,530704
1619,SG,SG,University,F,12/19/1954,Married,1,HDB4,540255
1620,SG,SG,Below Secondary,M,4/8/1975,Single,0,HDB4,730767
1621,SG,SG,University,F,7/22/1959,Single,0,PC,658497
1622,PH,PR,Diploma,F,8/28/1986,Married,0,BUN,578519
1623,PH,PR,University,F,1/27/1984,Single,0,HDB4,530526
1624,SG,SG,Below Secondary,F,1/28/1984,Single,0,HDB4,730798
1625,ID,PR,Secondary,F,7/8/1959,Married,2,HDB4,470102
1626,IN,PR,Post Secondary,M,6/23/1969,Single,0,HDB5,670435
1627,MY,PR,University,M,1/17/1952,Divorced,0,HDB4,650330
1628,PH,PR,University,F,4/1/1975,Single,0,PC,259335
1629,PH,PR,University,M,8/15/1990,Single,0,HDB4,390095
1630,SG,SG,Post Secondary,M,4/9/1949,Widowed,0,HDB4,600246
1631,SG,SG,Below Secondary,M,4/12/1964,Single,0,HDB4,530417
1632,IN,PR,University,M,8/15/1986,Single,0,HDB4,530418
1633,SG,SG,University,M,4/24/1954,Married,4,HDB4,600002
1634,SG,SG,Diploma,M,3/26/1954,Divorced,0,PC,248903
1635,ID,PR,Diploma,F,3/7/1959,Single,0,HDB4,560639
1636,CN,PR,Post Secondary,M,8/1/1991,Single,0,HDB5,520896
1637,SG,SG,University,F,7/18/1964,Married,0,HDB4,360010
1638,PH,PR,Below Secondary,F,10/8/1937,Widowed,0,HDB3,520259
1639,SG,SG,Below Secondary,M,12/9/1954,Single,0,HDB4,460518
1640,SG,SG,Below Secondary,M,3/26/1959,Single,0,HDB4,520856
1641,SG,SG,University,M,1/17/1954,Divorced,0,HDB4,760110
1642,MY,PR,Diploma,F,2/27/1986,Single,0,HDB5,760799
1643,SG,SG,University,M,11/17/1950,Single,0,HDB4,530701
1644,SG,SG,Secondary,M,5/31/1983,Single,0,HDB4,760435
1645,AU,PR,University,F,12/6/1974,Single,0,HDB4,542184
1646,SG,SG,University,F,12/23/1976,Single,0,SDH,545305
1647,SG,SG,University,M,4/16/1974,Single,0,HDB5,680141
1648,SG,SG,Secondary,F,12/2/1969,Single,0,HDB4,542206
1649,ID,PR,Below Secondary,F,7/5/1983,Single,0,HDB4,681673
1650,SG,SG,Diploma,F,2/18/1948,Single,0,HDB4,460066
1651,SG,SG,Diploma,M,6/17/1948,Single,0,HDB4,320082
1652,PH,PR,Diploma,M,7/16/1967,Single,0,HDB4,570447
1653,SG,SG,Diploma,F,2/14/1949,Widowed,0,HDB5,760645
1654,CN,PR,University,F,2/6/1945,Single,0,HDB4,540229
1655,HK,PR,Post Secondary,F,11/15/1960,Married,2,HDB4,432014
1656,SG,SG,Diploma,M,8/1/1989,Single,0,HDB3,760741
1657,SG,SG,University,F,4/1/1936,Widowed,0,HDB3,670242
1658,SG,SG,University,F,12/14/1984,Single,0,HDB4,820296
1659,SG,SG,University,F,10/18/1986,Single,0,HDB5,520420
1660,ID,PR,Secondary,F,6/24/1959,Single,0,HDB4,520916
1661,SG,SG,Diploma,F,7/11/1981,Single,0,HDB4,520310
1662,SG,SG,Below Secondary,F,9/23/1984,Single,0,HDB4,730874
1663,SG,SG,Below Secondary,F,9/28/1970,Married,2,HDB5,560151
1664,IN,PR,Diploma,M,2/14/1952,Divorced,0,HDB4,510122
1665,AU,PR,Secondary,F,9/18/1938,Widowed,0,HDB4,510473
1666,SG,SG,University,M,11/8/1959,Single,0,HDB4,520487
1667,SG,SG,University,M,1/3/1981,Single,0,HDB4,510708
1668,SG,SG,Diploma,F,8/10/1986,Single,0,HDB5,670141
1669,ID,PR,Diploma,F,10/16/1986,Married,2,AP,455000
1670,SG,SG,Secondary,F,9/19/1949,Divorced,0,TH,739876
1671,CN,PR,Secondary,F,3/8/1954,Divorced,0,HDB4,680123
1672,SG,SG,Below Secondary,F,3/20/1954,Divorced,1,HDB4,733788
1673,MY,PR,Below Secondary,F,11/1/1936,Widowed,0,HDB4,760632
1674,SG,SG,University,M,7/1/1984,Single,0,HDB5,670405
1675,SG,SG,Secondary,M,4/14/1959,Single,0,SH,200642
1676,SG,SG,University,M,7/6/1968,Single,0,HDB4,730714
1677,ID,PR,Secondary,F,1/4/1986,Single,0,HDB5,152119
1678,SG,SG,University,M,2/24/1949,Widowed,0,HDB4,550136
1679,PH,PR,Diploma,F,9/26/1981,Single,0,HDB4,760821
1680,HK,PR,Below Secondary,M,11/6/1977,Single,0,HDB3,510614
1681,SG,SG,University,F,8/17/1969,Single,0,HDB5,820296
1682,HK,PR,Secondary,F,2/25/1986,Single,0,HDB4,520831
1683,SG,SG,Diploma,F,3/18/1968,Single,0,PC,179094
1684,HK,PR,University,M,1/12/1975,Single,0,SH,399116
1685,IN,PR,Below Secondary,F,11/3/1964,Single,0,HDB4,530221
1686,SG,SG,Below Secondary,F,3/28/1954,Divorced,0,PC,327979
1687,IN,PR,Below Secondary,F,11/17/1954,Divorced,0,HDB5,544302
1688,SG,SG,University,F,9/26/1981,Married,2,HDB4,465010
1689,SG,SG,Post Secondary,F,8/4/1982,Married,0,PC,534981
1690,SG,SG,University,M,9/22/1951,Single,0,HDB5,760875
1691,SG,SG,University,M,10/28/1984,Married,2,HDB4,455000
1692,ID,PR,Below Secondary,F,11/15/1974,Married,2,AP,545119
1693,ID,PR,University,F,12/6/1949,Single,0,HDB4,520702
1694,HK,PR,Below Secondary,F,9/7/1973,Single,0,HDB5,681687
1695,SG,SG,Post Secondary,M,5/19/1937,Widowed,3,HDB4,380117
1696,SG,SG,Post Secondary,M,5/13/1984,Single,0,HDB5,550310
1697,SG,SG,University,F,3/14/1986,Single,0,HDB5,730130
1698,AU,PR,Below Secondary,M,1/4/1959,Single,0,HDB5,650185
1699,SG,SG,Below Secondary,M,4/23/1959,Single,0,HDB5,753468
1700,MY,PR,Post Secondary,M,12/11/1972,Married,3,HDB4,530448
1701,ID,PR,Diploma,F,3/22/1946,Single,0,HDB4,730679
1702,SG,SG,Secondary,F,7/15/1954,Divorced,0,HDB4,752354
1703,HK,PR,University,F,7/27/1949,Divorced,1,HDB4,200030
1704,SG,SG,Secondary,M,5/6/1953,Divorced,1,HDB4,360014
1705,MY,PR,Diploma,M,9/16/1981,Married,0,PC,534981
1706,SG,SG,Below Secondary,M,9/28/1945,Married,1,HDB3,684296
1707,MY,PR,Secondary,F,2/20/1984,Single,0,HDB4,560470
1708,SG,SG,Secondary,M,6/18/1957,Married,2,SDH,689675
1709,SG,SG,Post Secondary,F,10/20/1988,Single,0,PC,574328
1710,SG,SG,Below Secondary,F,3/25/1973,Single,0,HDB3,760292
1711,SG,SG,Below Secondary,M,4/15/1964,Single,0,PC,327981
1712,HK,PR,University,F,3/27/1981,Single,0,HDB5,383003
1713,SG,SG,Secondary,F,8/16/1969,Single,0,HDB5,760804
1714,PH,PR,Below Secondary,M,11/4/1969,Single,0,HDB4,543308
1715,SG,SG,University,M,7/4/1982,Single,0,HDB5,410668
1716,MY,PR,Below Secondary,M,5/7/1984,Single,0,HDB4,570181
1717,SG,SG,University,F,7/9/1959,Single,0,PC,619978
1718,MY,PR,Diploma,F,5/9/1975,Single,0,HDB3,530527
1719,MY,PR,Below Secondary,M,10/9/1975,Single,0,HDB3,640490
1720,IN,PR,Below Secondary,F,2/17/1979,Single,0,HDB4,90015
1721,SG,SG,University,F,11/3/1982,Single,0,HDB5,520165
1722,US,PR,University,F,9/26/1983,Single,0,HDB5,520213
1723,SG,SG,University,M,6/3/1975,Single,0,HDB4,311082
1724,IN,PR,Secondary,M,4/25/1959,Single,0,HDB4,210052
1725,SG,SG,Diploma,F,10/1/1972,Single,0,HDB4,730006
1726,AU,PR,Below Secondary,F,4/27/1975,Single,0,HDB5,680144
1727,SG,SG,University,M,1/4/1945,Single,0,HDB4,570229
1728,SG,SG,University,M,4/4/1954,Divorced,0,HDB5,760437
1729,HK,PR,University,M,4/6/1984,Single,0,HDB4,520925
1730,SG,SG,University,M,3/18/1966,Married,4,HDB4,610006
1731,SG,SG,Post Secondary,M,8/23/1984,Single,0,HDB3,730719
1732,SG,SG,University,M,4/26/1974,Single,0,HDB4,520163
1733,SG,SG,University,M,3/25/1947,Single,0,HDB4,160146
1734,SG,SG,Below Secondary,M,5/26/1964,Single,0,HDB5,460064
1735,HK,PR,Below Secondary,M,4/25/1965,Single,0,HDB4,403002
1736,MY,PR,University,F,11/25/1974,Single,0,HDB4,670654
1737,HK,PR,Secondary,F,9/23/1986,Single,0,HDB5,730762
1738,SG,SG,University,M,11/26/1951,Single,0,HDB4,160150
1739,SG,SG,University,F,2/25/1982,Married,2,HDB4,540120
1740,AU,PR,Below Secondary,F,8/18/1964,Single,0,HDB4,530172
1741,IN,PR,Diploma,F,9/23/1980,Married,1,HDB4,411660
1742,IN,PR,Below Secondary,F,9/25/1988,Married,0,HDB4,613337
1743,PH,PR,Post Secondary,F,2/12/1982,Married,3,PC,600124
1744,SG,SG,Diploma,F,11/2/1954,Divorced,0,HDB4,520451
1745,SG,SG,Diploma,M,2/14/1986,Single,0,EC,127330
1746,AU,PR,Secondary,F,4/30/1981,Single,0,HDB5,542275
1747,SG,SG,Below Secondary,M,10/26/1936,Married,0,HDB4,380124
1748,SG,SG,Below Secondary,F,1/20/1982,Married,0,HDB4,431006
1749,SG,SG,Below Secondary,M,8/13/1954,Divorced,0,HDB3,730608
1750,SG,SG,Post Secondary,F,7/20/1960,Married,1,HDB4,730670
1751,SG,SG,Below Secondary,M,11/19/1954,Single,0,HDB4,650298
1752,PH,PR,Post Secondary,M,8/6/1980,Single,0,HDB5,320112
1753,SG,SG,University,M,9/24/1959,Married,1,HDB4,570023
1754,SG,SG,Diploma,M,9/28/1986,Married,0,HDB3,680690
1755,SG,SG,Post Secondary,M,7/16/1973,Single,0,HDB4,820174
1756,HK,PR,Diploma,F,7/18/1979,Married,2,HDB4,530445
1757,SG,SG,Secondary,M,3/8/1986,Married,0,HDB4,310006
1758,PH,PR,Below Secondary,M,5/4/1964,Married,2,PC,360084
1759,SG,SG,Diploma,M,3/23/1937,Widowed,0,HDB5,760629
1760,SG,SG,Below Secondary,F,9/25/1983,Single,0,HDB4,530428
1761,SG,PR,Below Secondary,M,6/1/1959,Single,0,HDB4,390020
1762,SG,SG,University,M,11/18/1960,Married,1,HDB5,544305
1763,IN,PR,University,F,10/13/1983,Single,0,PC,678879
1764,SG,SG,Below Secondary,F,5/16/1982,Married,1,HDB5,400315
1765,HK,PR,Secondary,F,1/22/1967,Married,2,PC,539727
1766,SG,SG,University,F,6/3/1983,Married,1,HDB4,600314
1767,SG,SG,Diploma,F,5/24/1937,Widowed,0,HDB5,670403
1768,HK,PR,Below Secondary,F,9/7/1936,Widowed,0,HDB4,102111
1769,SG,SG,University,F,2/13/1949,Single,0,HDB4,570189
1770,SG,SG,University,F,9/1/1984,Single,0,HDB4,560625
1771,SG,SG,Post Secondary,F,4/21/1974,Married,3,HDB4,530448
1772,MY,PR,Secondary,F,11/9/1980,Married,0,PC,556127
1773,SG,SG,Diploma,M,12/16/1981,Single,0,HDB5,560561
1774,ID,PR,Secondary,M,2/22/1986,Married,0,HDB4,590002
1775,MY,PR,Secondary,F,3/20/1949,Widowed,0,HDB3,380014
1776,HK,PR,Below Secondary,F,1/15/1979,Single,0,HDB5,370059
1777,SG,SG,Secondary,M,11/3/1990,Married,1,HDB4,562307
1778,SG,SG,Secondary,F,12/24/1984,Single,0,HDB3,752356
1779,SG,SG,Secondary,F,2/6/1974,Single,0,HDB4,542202
1780,MY,PR,Below Secondary,F,6/21/1978,Single,0,PC,738089
1781,SG,SG,Diploma,M,8/11/1949,Single,0,PC,238434
1782,IN,PR,Below Secondary,F,11/19/1990,Married,0,HDB4,310006
1783,HK,PR,Below Secondary,M,7/12/1988,Married,0,HDB4,600003
1784,PH,PR,Diploma,M,7/24/1974,Married,0,HDB4,431006
1785,SG,SG,Below Secondary,F,9/20/1959,Single,0,HDB4,530570
1786,SG,SG,Post Secondary,F,12/15/1969,Single,0,HDB4,530629
1787,SG,SG,Diploma,F,10/13/1983,Single,0,TH,554594
1788,SG,SG,Post Secondary,F,3/28/1954,Married,1,HDB5,521899
1789,SG,SG,University,F,9/3/1980,Single,0,PC,679540
1790,CN,PR,University,M,12/24/1982,Married,5,HDB4,403002
1791,SG,SG,Below Secondary,F,1/1/1982,Married,1,HDB4,670153
1792,PH,PR,University,F,7/12/1954,Divorced,0,HDB4,792439
1793,SG,SG,Below Secondary,M,7/21/1964,Single,0,HDB4,570454
1794,PH,PR,Below Secondary,F,11/13/1959,Single,0,HDB4,560354
1795,PH,PR,Post Secondary,M,8/10/1982,Single,0,HDB4,560647
1796,PH,PR,University,F,5/4/1977,Married,1,HDB5,640622
1797,MY,PR,University,M,1/25/1959,Single,0,HDB5,560302
1798,SG,SG,Secondary,F,12/2/1969,Married,0,PC,600124
1799,SG,SG,Secondary,F,10/26/1974,Single,0,HDB4,760386
1800,SG,SG,Diploma,F,2/26/1946,Widowed,0,HDB4,680550
1801,SG,SG,Below Secondary,M,5/4/1991,Married,2,AP,589039
1802,MY,No,University,F,5/8/1966,Married,0,HDB3,570023
1803,SG,SG,Secondary,F,4/8/1976,Married,1,HDB2,790403
1804,US,No,Secondary,F,10/31/1952,Married,1,HDB4,465010
1805,SG,SG,Post Secondary,F,5/23/1957,Married,0,PC,548173
1806,CN,No,University,F,3/31/1981,Single,0,PC,768433
1807,SG,SG,Post Secondary,F,12/17/1950,Married,2,HDB5,200811
1808,SG,SG,University,M,6/10/1965,Married,1,HDB4,541204
1809,SG,SG,University,F,6/4/1974,Married,4,HDB3,411671
1810,SG,SG,University,M,11/26/1972,Single,0,HDB4,730149
1811,SG,SG,Post Secondary,M,7/21/1969,Single,0,HDB4,320100
1812,SG,SG,Below Secondary,M,3/8/1974,Married,0,HDB5,460001
1813,SG,SG,Diploma,F,6/9/1954,Married,1,HDB5,820112
1814,SG,SG,Post Secondary,F,11/27/1981,Married,2,HDB5,730168
1815,SG,SG,Secondary,M,12/13/1960,Single,0,HDB3,431006
1816,MY,No,Post Secondary,F,11/9/1985,Single,0,PC,787068
1817,SG,SG,Below Secondary,M,2/9/1945,Widowed,0,HDB4,750336
1818,SG,SG,Secondary,F,9/6/1959,Married,0,HDB5,562104
1819,CN,No,Diploma,F,8/7/1954,Divorced,5,HDB4,520160
1820,SG,SG,Diploma,F,11/12/1969,Married,0,HDB4,550542
1821,PH,No,Diploma,M,9/16/1986,Married,0,HDB4,550101
1822,IN,No,Diploma,F,8/3/1985,Single,0,PC,738089
1823,SG,SG,Below Secondary,F,4/5/1978,Single,0,HDB4,730108
1824,SG,SG,Secondary,F,5/2/1990,Married,0,HDB5,510103
1825,SG,SG,University,M,12/3/1954,Single,0,HDB5,560542
1826,SG,SG,Below Secondary,F,2/25/1964,Married,0,HDB4,498741
1827,SG,SG,Post Secondary,F,1/18/1945,Widowed,0,HDB5,530695
1828,MY,No,Diploma,M,4/6/1984,Single,0,HDB4,430010
1829,SG,SG,Secondary,F,8/2/1964,Single,0,HDB4,544291
1830,SG,SG,Below Secondary,M,10/26/1967,Married,3,HDB4,680107
1831,SG,SG,University,M,2/3/1983,Single,0,PC,609783
1832,SG,SG,Below Secondary,M,9/26/1970,Single,0,HDB5,390020
1833,SG,SG,Below Secondary,M,1/12/1951,Married,3,HDB4,210052
1834,SG,SG,University,F,3/10/1984,Single,0,HDB4,681484
1835,CN,No,Diploma,F,7/28/1967,Single,0,HDB4,360012
1836,SG,SG,Secondary,M,6/11/1987,Married,2,BUN,309133
1837,IN,No,University,F,12/8/1962,Married,0,HDB2,380004
1838,SG,SG,Secondary,F,5/23/1937,Widowed,0,PC,574424
1839,SG,SG,University,F,3/8/1990,Married,3,BUN,349021
1840,PH,No,Secondary,M,2/5/1975,Married,1,HDB4,430013
1841,SG,SG,Below Secondary,F,6/26/1947,Widowed,2,HDB5,760720
1842,SG,SG,Secondary,F,2/23/1965,Married,0,HDB2,680003
1843,SG,SG,Below Secondary,F,7/22/1937,Widowed,0,PC,659636
1844,SG,SG,Secondary,M,8/13/1959,Married,0,HDB5,560631
1845,SG,SG,Below Secondary,M,6/13/1987,Married,1,HDB3,562307
1846,SG,SG,Post Secondary,M,6/28/1969,Married,2,HDB5,530911
1847,CN,No,Secondary,M,3/16/1986,Married,0,HDB5,510103
1848,SG,SG,Post Secondary,M,5/4/1976,Married,3,HDB5,190468
1849,SG,SG,Below Secondary,F,12/28/1947,Widowed,4,HDB4,640915
1850,SG,SG,Secondary,M,10/26/1969,Single,0,HDB5,390002
1851,SG,SG,Below Secondary,M,9/8/1954,Divorced,0,HDB4,650239
1852,US,No,Below Secondary,M,6/7/1961,Married,5,HDB3,371052
1853,SG,SG,Secondary,F,1/3/1969,Single,0,HDB5,651289
1854,PH,No,Post Secondary,F,6/12/1937,Widowed,0,SH,728641
1855,SG,SG,Diploma,M,10/30/1966,Married,4,HDB3,698930
1856,SG,SG,University,F,5/11/1974,Married,1,HDB4,391030
1857,HK,No,Diploma,F,10/4/1959,Married,3,HDB5,440002
1858,PH,No,University,F,6/18/1947,Widowed,0,PC,787065
1859,SG,SG,Below Secondary,M,7/26/1974,Married,2,HDB5,520421
1860,SG,SG,Below Secondary,M,4/1/1936,Married,2,PC,328827
1861,SG,SG,University,F,4/12/1947,Widowed,0,HDB4,530971
1862,SG,SG,University,M,8/28/1977,Married,2,HDB4,680353
1863,CN,No,University,F,5/9/1989,Married,1,HDB5,522201
1864,SG,SG,University,F,9/11/1934,Widowed,0,HDB4,550551
1865,SG,SG,Below Secondary,M,8/5/1934,Widowed,0,HDB4,402002
1866,SG,SG,University,M,5/23/1974,Married,4,HDB4,670540
1867,SG,SG,University,M,2/23/1986,Single,0,SDH,658651
1868,SG,SG,Post Secondary,F,3/24/1987,Married,0,HDB5,531698
1869,HK,No,Diploma,M,8/13/1972,Single,0,HDB4,371052
1870,SG,SG,University,F,10/12/1984,Single,0,HDB3,520247
1871,CN,No,University,M,10/1/1982,Married,0,HDB5,487000
1872,SG,SG,University,F,9/18/1964,Married,0,HDB5,762101
1873,PH,No,University,F,8/9/1970,Married,2,HDB4,470101
